cMVAv2;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, 0.5932, 0.6932, "1.62066+-0.767355*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, 0.6932, 0.7932, "1.52623+-0.631128*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, 0.7932, 0.8932, "1.05498+-0.0370197*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, 0.8932, 0.9498, "1.65549+-0.709328*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, 0.9498, 0.9631, "4.35751+-3.55417*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, 0.9631, 0.9765, "2.15632+-1.26863*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, 0.9765, 0.9899, "-5.29542+6.36244*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, 0.9899, 1.0033, "1.0959+-0.0940982*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, 1.0033, 1.1, "0.963896"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, -1.1, -0.90455, "1.3791"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, -0.90455, -0.69375, "0.127368+-1.41867*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, -0.69375, -0.50235, "0.990702+-0.174224*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, -0.50235, -0.33035, "0.910104+-0.334666*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, -0.33035, -0.15845, "1.0419+0.0642947*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, -0.15845, 0.01345, "1.01398+-0.1119*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, 0.01345, 0.18535, "1.02421+-0.87225*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, 0.18535, 0.35725, "0.77766+0.457937*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, 0.35725, 0.4932, "0.6937+0.692953*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, 0.4932, 0.5932, "0.830897+0.414777*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, 0.5932, 0.6932, "1.51232+-0.733955*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, 0.6932, 0.7932, "1.39979+-0.571621*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, 0.7932, 0.8932, "1.00027+-0.0679321*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, 0.8932, 0.9498, "1.5422+-0.674667*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, 0.9498, 0.9631, "4.00816+-3.27096*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, 0.9631, 0.9765, "1.98834+-1.17375*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, 0.9765, 0.9899, "-4.81403+5.79232*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, 0.9899, 1.0033, "1.04034+-0.121777*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, 1.0033, 1.1, "0.89764"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, -1.1, -0.90455, "1.23269"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, -0.90455, -0.69375, "0.776213+-0.499613*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, -0.69375, -0.50235, "1.09023+-0.0469721*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, -0.50235, -0.33035, "0.942346+-0.341362*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, -0.33035, -0.15845, "1.08502+0.0905248*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, -0.15845, 0.01345, "1.04972+-0.132284*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, 0.01345, 0.18535, "1.0605+-0.934181*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, 0.18535, 0.35725, "0.806721+0.435015*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, 0.35725, 0.4932, "0.732685+0.642253*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, 0.4932, 0.5932, "0.842424+0.419748*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, 0.5932, 0.6932, "1.52994+-0.739241*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, 0.6932, 0.7932, "1.43719+-0.605449*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, 0.7932, 0.8932, "0.966692+-0.012282*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, 0.8932, 0.9498, "2.00996+-1.1803*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, 0.9498, 0.9631, "3.5265+-2.77698*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, 0.9631, 0.9765, "1.47805+-0.650058*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, 0.9765, 0.9899, "-5.99709+7.00498*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, 0.9899, 1.0033, "0.259135+0.684922*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, 1.0033, 1.1, "0.949825"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 40, 60, -1.1, -0.90455, "1.10173"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 40, 60, -0.90455, -0.69375, "0.830061+-0.294965*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 40, 60, -0.69375, -0.50235, "1.04751+0.0184804*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 40, 60, -0.50235, -0.33035, "0.928056+-0.219317*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 40, 60, -0.33035, -0.15845, "1.0702+0.210971*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 40, 60, -0.15845, 0.01345, "1.03193+-0.03054*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 40, 60, 0.01345, 0.18535, "1.04273+-0.833061*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 40, 60, 0.18535, 0.35725, "0.790689+0.526738*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 40, 60, 0.35725, 0.4932, "0.680867+0.83415*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 40, 60, 0.4932, 0.5932, "0.878975+0.432469*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 40, 60, 0.5932, 0.6932, "1.58411+-0.756228*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 40, 60, 0.6932, 0.7932, "1.467+-0.58728*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 40, 60, 0.7932, 0.8932, "1.07832+-0.0972727*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 40, 60, 0.8932, 0.9498, "1.17503+-0.205545*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 40, 60, 0.9498, 0.9631, "4.76959+-3.99009*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 40, 60, 0.9631, 0.9765, "2.62874+-1.76721*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 40, 60, 0.9765, 0.9899, "-4.04569+5.06784*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 40, 60, 0.9899, 1.0033, "1.85489+-0.892949*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 40, 60, 1.0033, 1.1, "0.963243"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 40, 60, -1.1, -0.90455, "1.14676"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 40, 60, -0.90455, -0.69375, "0.861702+-0.308646*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 40, 60, -0.69375, -0.50235, "1.06553+-0.0148473*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 40, 60, -0.50235, -0.33035, "0.921937+-0.300681*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 40, 60, -0.33035, -0.15845, "1.06513+0.132792*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 40, 60, -0.15845, 0.01345, "1.03126+-0.0809819*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 40, 60, 0.01345, 0.18535, "1.0418+-0.864755*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 40, 60, 0.18535, 0.35725, "0.78957+0.496099*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 40, 60, 0.35725, 0.4932, "0.679869+0.803169*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 40, 60, 0.4932, 0.5932, "0.867436+0.422863*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 40, 60, 0.5932, 0.6932, "1.55757+-0.740544*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 40, 60, 0.6932, 0.7932, "1.4412+-0.572665*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 40, 60, 0.7932, 0.8932, "1.05137+-0.0812011*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 40, 60, 0.8932, 0.9498, "1.1597+-0.202484*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 40, 60, 0.9498, 0.9631, "4.67959+-3.90842*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 40, 60, 0.9631, 0.9765, "2.57117+-1.71921*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 40, 60, 0.9765, 0.9899, "-4.02332+5.03398*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 40, 60, 0.9899, 1.0033, "1.82197+-0.870957*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 40, 60, 1.0033, 1.1, "0.953019"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 40, 60, -1.1, -0.90455, "1.18741"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 40, 60, -0.90455, -0.69375, "0.742675+-0.4878*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 40, 60, -0.69375, -0.50235, "1.07201+-0.0130885*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 40, 60, -0.50235, -0.33035, "0.948877+-0.258195*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 40, 60, -0.33035, -0.15845, "1.09046+0.170399*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 40, 60, -0.15845, 0.01345, "1.05062+-0.0810325*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 40, 60, 0.01345, 0.18535, "1.06167+-0.902416*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 40, 60, 0.18535, 0.35725, "0.808073+0.465792*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 40, 60, 0.35725, 0.4932, "0.734333+0.672205*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 40, 60, 0.4932, 0.5932, "0.853992+0.429587*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 40, 60, 0.5932, 0.6932, "1.5569+-0.75535*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 40, 60, 0.6932, 0.7932, "1.46367+-0.620859*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 40, 60, 0.7932, 0.8932, "0.993405+-0.0279916*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 40, 60, 0.8932, 0.9498, "2.03576+-1.19498*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 40, 60, 0.9498, 0.9631, "3.60542+-2.8476*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 40, 60, 0.9631, 0.9765, "1.52434+-0.686792*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 40, 60, 0.9765, 0.9899, "-6.04335+7.06302*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 40, 60, 0.9899, 1.0033, "0.274547+0.680663*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 40, 60, 1.0033, 1.1, "0.960285"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, -1.1, -0.90455, "1.18029"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, -0.90455, -0.69375, "-0.0133905+-1.31964*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, -0.69375, -0.50235, "0.820731+-0.117304*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, -0.50235, -0.33035, "0.838534+-0.0818637*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, -0.33035, -0.15845, "0.883343+0.0537766*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, -0.15845, 0.01345, "0.879539+0.0297685*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, 0.01345, 0.18535, "0.880272+-0.0247483*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, 0.18535, 0.35725, "0.915971+-0.21735*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, 0.35725, 0.4932, "0.889539+-0.143362*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, 0.4932, 0.5932, "0.909072+-0.182967*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, 0.5932, 0.6932, "0.895285+-0.159725*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, 0.6932, 0.7932, "0.906167+-0.175423*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, 0.7932, 0.8932, "0.906673+-0.176062*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, 0.8932, 0.9498, "1.49853+-0.838681*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, 0.9498, 0.9631, "0.186587+0.542597*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, 0.9631, 0.9765, "0.136789+0.594302*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, 0.9765, 0.9899, "-0.31218+1.05408*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, 0.9899, 1.0033, "0.648118+0.0839802*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, 1.0033, 1.1, "0.732376"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, -1.1, -0.90455, "0.553232"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, -0.90455, -0.69375, "3.59343+3.36101*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, -0.69375, -0.50235, "1.51514+0.365276*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, -0.50235, -0.33035, "1.39186+0.11987*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, -0.33035, -0.15845, "1.35343+0.00351945*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, -0.15845, 0.01345, "1.32552+-0.172581*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, 0.01345, 0.18535, "1.32262+0.0433345*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, 0.18535, 0.35725, "1.26011+0.380583*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, 0.35725, 0.4932, "1.30639+0.251029*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, 0.4932, 0.5932, "1.27219+0.320377*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, 0.5932, 0.6932, "1.29633+0.27968*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, 0.6932, 0.7932, "1.27728+0.307168*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, 0.7932, 0.8932, "1.27639+0.308286*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, 0.8932, 0.9498, "0.240051+1.46854*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, 0.9498, 0.9631, "2.53727+-0.950093*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, 0.9631, 0.9765, "2.62447+-1.04063*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, 0.9765, 0.9899, "3.41062+-1.8457*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, 0.9899, 1.0033, "1.72912+-0.14705*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, 1.0033, 1.1, "1.58159"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 40, 60, -1.1, -0.90455, "0.997429"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 40, 60, -0.90455, -0.69375, "0.997429+0*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 40, 60, -0.69375, -0.50235, "0.997429+0*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 40, 60, -0.50235, -0.33035, "0.997429+0*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 40, 60, -0.33035, -0.15845, "0.997429+0*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 40, 60, -0.15845, 0.01345, "1.06358+0.41751*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 40, 60, 0.01345, 0.18535, "1.07397+-0.354975*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 40, 60, 0.18535, 0.35725, "1.05517+-0.253506*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 40, 60, 0.35725, 0.4932, "1.0125+-0.134078*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 40, 60, 0.4932, 0.5932, "0.945315+0.00214592*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 40, 60, 0.5932, 0.6932, "0.81527+0.221372*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 40, 60, 0.6932, 0.7932, "0.759069+0.302447*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 40, 60, 0.7932, 0.8932, "0.649403+0.440705*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 40, 60, 0.8932, 0.9498, "-0.0126745+1.18195*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 40, 60, 0.9498, 0.9631, "1.12867+-0.0197216*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 40, 60, 0.9631, 0.9765, "1.18511+-0.0783282*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 40, 60, 0.9765, 0.9899, "1.80283+-0.71091*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 40, 60, 0.9899, 1.0033, "0.822383+0.27954*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 40, 60, 1.0033, 1.1, "1.10285"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 40, 60, -1.1, -0.90455, "1.00259"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 40, 60, -0.90455, -0.69375, "1.00259+0*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 40, 60, -0.69375, -0.50235, "1.00259+0*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 40, 60, -0.50235, -0.33035, "1.00259+0*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 40, 60, -0.33035, -0.15845, "1.00259+0*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 40, 60, -0.15845, 0.01345, "0.936089+-0.419668*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 40, 60, 0.01345, 0.18535, "0.925645+0.35681*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 40, 60, 0.18535, 0.35725, "0.94455+0.254817*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 40, 60, 0.35725, 0.4932, "0.987436+0.134771*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 40, 60, 0.4932, 0.5932, "1.05497+-0.00215701*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 40, 60, 0.5932, 0.6932, "1.18569+-0.222516*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 40, 60, 0.6932, 0.7932, "1.24218+-0.304011*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 40, 60, 0.7932, 0.8932, "1.35241+-0.442983*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 40, 60, 0.8932, 0.9498, "2.01791+-1.18806*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 40, 60, 0.9498, 0.9631, "0.870666+0.0198235*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 40, 60, 0.9631, 0.9765, "0.81393+0.0787331*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 40, 60, 0.9765, 0.9899, "0.19302+0.714585*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 40, 60, 0.9899, 1.0033, "1.17854+-0.280985*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 40, 60, 1.0033, 1.1, "0.896623"
3, iterativefit, central, 0, 0.0, 2.4, 60, 100, -1.1, -0.90455, "1.32262"
3, iterativefit, central, 0, 0.0, 2.4, 60, 100, -0.90455, -0.69375, "0.439288+-0.973596*x"
3, iterativefit, central, 0, 0.0, 2.4, 60, 100, -0.69375, -0.50235, "1.33462+0.316969*x"
3, iterativefit, central, 0, 0.0, 2.4, 60, 100, -0.50235, -0.33035, "0.528881+-1.28697*x"
3, iterativefit, central, 0, 0.0, 2.4, 60, 100, -0.33035, -0.15845, "1.08862+0.407406*x"
3, iterativefit, central, 0, 0.0, 2.4, 60, 100, -0.15845, 0.01345, "0.956433+-0.42682*x"
3, iterativefit, central, 0, 0.0, 2.4, 60, 100, 0.01345, 0.18535, "0.963231+-0.932215*x"
3, iterativefit, central, 0, 0.0, 2.4, 60, 100, 0.18535, 0.35725, "0.640252+0.810321*x"
3, iterativefit, central, 0, 0.0, 2.4, 60, 100, 0.35725, 0.4932, "0.561287+1.03136*x"
3, iterativefit, central, 0, 0.0, 2.4, 60, 100, 0.4932, 0.5932, "1.47306+-0.817327*x"
3, iterativefit, central, 0, 0.0, 2.4, 60, 100, 0.5932, 0.6932, "1.00413+-0.0268199*x"
3, iterativefit, central, 0, 0.0, 2.4, 60, 100, 0.6932, 0.7932, "0.990167+-0.0066796*x"
3, iterativefit, central, 0, 0.0, 2.4, 60, 100, 0.7932, 0.8932, "0.917852+0.0844897*x"
3, iterativefit, central, 0, 0.0, 2.4, 60, 100, 0.8932, 0.9498, "1.19989+-0.231271*x"
3, iterativefit, central, 0, 0.0, 2.4, 60, 100, 0.9498, 0.9631, "3.93723+-3.11329*x"
3, iterativefit, central, 0, 0.0, 2.4, 60, 100, 0.9631, 0.9765, "0.975429+-0.0380098*x"
3, iterativefit, central, 0, 0.0, 2.4, 60, 100, 0.9765, 0.9899, "0.237485+0.717693*x"
3, iterativefit, central, 0, 0.0, 2.4, 60, 100, 0.9899, 1.0033, "0.63361+0.317526*x"
3, iterativefit, central, 0, 0.0, 2.4, 60, 100, 1.0033, 1.1, "0.95411"
3, iterativefit, up_jes, 0, 0.0, 2.4, 60, 100, -1.1, -0.90455, "1.32262"
3, iterativefit, up_jes, 0, 0.0, 2.4, 60, 100, -0.90455, -0.69375, "0.439196+-0.973393*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 60, 100, -0.69375, -0.50235, "1.33434+0.316903*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 60, 100, -0.50235, -0.33035, "0.52877+-1.2867*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 60, 100, -0.33035, -0.15845, "1.08839+0.407321*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 60, 100, -0.15845, 0.01345, "0.956234+-0.426731*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 60, 100, 0.01345, 0.18535, "0.96303+-0.932021*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 60, 100, 0.18535, 0.35725, "0.640118+0.810152*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 60, 100, 0.35725, 0.4932, "0.56117+1.03114*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 60, 100, 0.4932, 0.5932, "1.47275+-0.817157*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 60, 100, 0.5932, 0.6932, "1.00392+-0.0268143*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 60, 100, 0.6932, 0.7932, "0.989961+-0.0066782*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 60, 100, 0.7932, 0.8932, "0.917661+0.0844721*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 60, 100, 0.8932, 0.9498, "1.19964+-0.231222*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 60, 100, 0.9498, 0.9631, "3.93641+-3.11264*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 60, 100, 0.9631, 0.9765, "0.975225+-0.0380019*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 60, 100, 0.9765, 0.9899, "0.237435+0.717544*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 60, 100, 0.9899, 1.0033, "0.633478+0.31746*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 60, 100, 1.0033, 1.1, "0.95411"
3, iterativefit, down_jes, 0, 0.0, 2.4, 60, 100, -1.1, -0.90455, "1.32262"
3, iterativefit, down_jes, 0, 0.0, 2.4, 60, 100, -0.90455, -0.69375, "0.439382+-0.973806*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 60, 100, -0.69375, -0.50235, "1.33491+0.317038*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 60, 100, -0.50235, -0.33035, "0.528995+-1.28724*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 60, 100, -0.33035, -0.15845, "1.08885+0.407493*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 60, 100, -0.15845, 0.01345, "0.956639+-0.426912*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 60, 100, 0.01345, 0.18535, "0.963438+-0.932416*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 60, 100, 0.18535, 0.35725, "0.64039+0.810496*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 60, 100, 0.35725, 0.4932, "0.561408+1.03158*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 60, 100, 0.4932, 0.5932, "1.47337+-0.817503*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 60, 100, 0.5932, 0.6932, "1.00434+-0.0268257*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 60, 100, 0.6932, 0.7932, "0.990381+-0.00668104*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 60, 100, 0.7932, 0.8932, "0.91805+0.0845079*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 60, 100, 0.8932, 0.9498, "1.20015+-0.23132*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 60, 100, 0.9498, 0.9631, "3.93808+-3.11396*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 60, 100, 0.9631, 0.9765, "0.975639+-0.038018*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 60, 100, 0.9765, 0.9899, "0.237536+0.717848*x"
