cMVAv2;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, -0.50235, -0.33035, "1.27443+0.417986*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, -0.33035, -0.15845, "0.919433+-0.656609*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, -0.15845, 0.01345, "1.1858+1.02446*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.01345, 0.18535, "1.20919+-0.714325*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.18535, 0.35725, "1.13665+-0.323007*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.35725, 0.4932, "1.48139+-1.28797*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.4932, 0.5932, "0.245555+1.21777*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.5932, 0.6932, "1.31623+-0.587135*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.6932, 0.7932, "1.04564+-0.196796*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.7932, 0.8932, "0.41441+0.599012*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.8932, 0.9498, "2.50371+-1.74011*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.9498, 0.9631, "-11.1005+12.5831*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.9631, 0.9765, "8.175+-7.43089*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.9765, 0.9899, "1.61811+-0.716201*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.9899, 1.0033, "4.32983+-3.45559*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 1.0033, 1.1, "0.849807"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, -1.1, -0.90455, "1.13502"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, -0.90455, -0.69375, "0.421553+-0.78863*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, -0.69375, -0.50235, "1.49187+0.754166*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, -0.50235, -0.33035, "1.36991+0.511387*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, -0.33035, -0.15845, "0.966169+-0.710766*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, -0.15845, 0.01345, "1.25437+1.10811*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.01345, 0.18535, "1.28034+-0.82294*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.18535, 0.35725, "1.19655+-0.370854*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.35725, 0.4932, "1.59814+-1.49496*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.4932, 0.5932, "0.192421+1.35523*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.5932, 0.6932, "1.36113+-0.614946*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.6932, 0.7932, "1.10772+-0.249384*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.7932, 0.8932, "0.301257+0.76734*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.8932, 0.9498, "3.12638+-2.39558*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.9498, 0.9631, "-12.1898+13.7301*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.9631, 0.9765, "7.84777+-7.07517*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.9765, 0.9899, "0.410738+0.54083*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.9899, 1.0033, "3.79465+-2.87761*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 1.0033, 1.1, "0.907633"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, -1.1, -0.90455, "0.967541"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, -0.90455, -0.69375, "0.501251+-0.515305*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, -0.69375, -0.50235, "1.44856+0.850186*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, -0.50235, -0.33035, "1.3547+0.663353*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, -0.33035, -0.15845, "0.954968+-0.546688*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, -0.15845, 0.01345, "1.23538+1.22306*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.01345, 0.18535, "1.26107+-0.686964*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.18535, 0.35725, "1.17906+-0.244458*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.35725, 0.4932, "1.55654+-1.3011*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.4932, 0.5932, "0.230074+1.38841*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.5932, 0.6932, "1.42126+-0.619662*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.6932, 0.7932, "1.13835+-0.211531*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.7932, 0.8932, "0.440406+0.668373*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.8932, 0.9498, "2.1924+-1.29311*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.9498, 0.9631, "-11.5147+13.1384*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.9631, 0.9765, "9.59552+-8.78058*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.9765, 0.9899, "2.96628+-1.9918*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.9899, 1.0033, "5.40437+-4.45477*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 1.0033, 1.1, "0.935071"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, -1.1, -0.90455, "1.01348"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, -0.90455, -0.69375, "0.564785+-0.494726*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, -0.69375, -0.50235, "1.47063+0.811001*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, -0.50235, -0.33035, "1.34024+0.551441*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, -0.33035, -0.15845, "0.94734+-0.637916*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, -0.15845, 0.01345, "1.23083+1.15125*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.01345, 0.18535, "1.25616+-0.731829*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.18535, 0.35725, "1.17115+-0.273163*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.35725, 0.4932, "1.54122+-1.30907*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.4932, 0.5932, "0.220434+1.36893*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.5932, 0.6932, "1.39057+-0.603646*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.6932, 0.7932, "1.11208+-0.201903*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.7932, 0.8932, "0.409835+0.683427*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.8932, 0.9498, "2.15515+-1.27058*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.9498, 0.9631, "-11.3765+12.9763*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.9631, 0.9765, "9.41483+-8.61166*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.9765, 0.9899, "2.89002+-1.92982*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.9899, 1.0033, "5.30867+-4.37315*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 1.0033, 1.1, "0.922174"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, -1.1, -0.90455, "1.08953"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, -0.90455, -0.69375, "0.353939+-0.814361*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, -0.69375, -0.50235, "1.46948+0.793624*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, -0.50235, -0.33035, "1.38526+0.625965*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, -0.33035, -0.15845, "0.974315+-0.61799*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, -0.15845, 0.01345, "1.25942+1.18137*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.01345, 0.18535, "1.28578+-0.77817*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.18535, 0.35725, "1.20509+-0.342819*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.35725, 0.4932, "1.61479+-1.48964*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.4932, 0.5932, "0.201911+1.37507*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.5932, 0.6932, "1.39227+-0.631608*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.6932, 0.7932, "1.1347+-0.26003*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.7932, 0.8932, "0.331047+0.753144*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.8932, 0.9498, "3.17975+-2.43618*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.9498, 0.9631, "-12.3446+13.9087*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.9631, 0.9765, "8.00954+-7.22531*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.9765, 0.9899, "0.450897+0.515246*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.9899, 1.0033, "3.86976+-2.9385*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 1.0033, 1.1, "0.920684"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, -1.1, -0.90455, "1.22835"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, -0.90455, -0.69375, "-0.245311+-1.62916*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, -0.69375, -0.50235, "0.578744+-0.441337*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, -0.50235, -0.33035, "0.975126+0.347719*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, -0.33035, -0.15845, "0.757277+-0.311729*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, -0.15845, 0.01345, "0.914231+0.67883*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.01345, 0.18535, "0.933225+-0.733318*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.18535, 0.35725, "0.832607+-0.190465*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.35725, 0.4932, "0.835247+-0.197855*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.4932, 0.5932, "0.844507+-0.21663*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.5932, 0.6932, "0.852415+-0.229961*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.6932, 0.7932, "0.841558+-0.214299*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.7932, 0.8932, "0.902835+-0.291552*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.8932, 0.9498, "1.43763+-0.890297*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.9498, 0.9631, "-0.278836+0.916894*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.9631, 0.9765, "0.363593+0.249851*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.9765, 0.9899, "-0.114636+0.739589*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.9899, 1.0033, "0.574849+0.0430687*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 1.0033, 1.1, "0.61806"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, -1.1, -0.90455, "0.322366"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, -0.90455, -0.69375, "4.64788+4.78195*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, -0.69375, -0.50235, "2.2477+1.32223*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, -0.50235, -0.33035, "1.61387+0.0604999*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, -0.33035, -0.15845, "1.59114+-0.00829475*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, -0.15845, 0.01345, "1.31572+-1.74649*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.01345, 0.18535, "1.26904+1.72425*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.18535, 0.35725, "1.50563+0.44784*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.35725, 0.4932, "1.49942+0.465217*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.4932, 0.5932, "1.47765+0.509363*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.5932, 0.6932, "1.45905+0.540707*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.6932, 0.7932, "1.48458+0.503882*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.7932, 0.8932, "1.3405+0.685527*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.8932, 0.9498, "0.0830253+2.09336*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.9498, 0.9631, "4.11896+-2.15589*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.9631, 0.9765, "2.60842+-0.587476*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.9765, 0.9899, "3.73288+-1.739*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.9899, 1.0033, "2.11169+-0.101267*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 1.0033, 1.1, "2.01009"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, -1.1, -0.90455, "0.994198"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, -0.90455, -0.69375, "0.994198+0*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, -0.69375, -0.50235, "0.994198+0*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, -0.50235, -0.33035, "0.994198+0*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, -0.33035, -0.15845, "0.994198+0*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, -0.15845, 0.01345, "1.21445+1.39006*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.01345, 0.18535, "1.25087+-1.31731*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.18535, 0.35725, "1.07384+-0.362209*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.35725, 0.4932, "0.986772+-0.118493*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.4932, 0.5932, "0.932382+-0.00821364*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.5932, 0.6932, "0.778319+0.251502*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.6932, 0.7932, "0.649613+0.43717*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.7932, 0.8932, "0.462998+0.67244*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.8932, 0.9498, "-0.290754+1.51632*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.9498, 0.9631, "1.43646+-0.302185*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.9631, 0.9765, "0.689546+0.473346*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.9765, 0.9899, "1.3612+-0.214474*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.9899, 1.0033, "0.630011+0.524177*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 1.0033, 1.1, "1.15592"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, -1.1, -0.90455, "1.00587"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, -0.90455, -0.69375, "1.00587+0*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, -0.69375, -0.50235, "1.00587+0*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, -0.50235, -0.33035, "1.00587+0*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, -0.33035, -0.15845, "1.00587+0*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, -0.15845, 0.01345, "0.78303+-1.40638*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, 0.01345, 0.18535, "0.746188+1.33278*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, 0.18535, 0.35725, "0.925295+0.366462*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, 0.35725, 0.4932, "1.01338+0.119884*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, 0.4932, 0.5932, "1.06841+0.00831007*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, 0.5932, 0.6932, "1.22429+-0.254455*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, 0.6932, 0.7932, "1.3545+-0.442303*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, 0.7932, 0.8932, "1.54331+-0.680335*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, 0.8932, 0.9498, "2.30591+-1.53412*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, 0.9498, 0.9631, "0.558417+0.305733*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, 0.9631, 0.9765, "1.3141+-0.478904*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, 0.9765, 0.9899, "0.634558+0.216992*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, 0.9899, 1.0033, "1.37433+-0.530332*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, 1.0033, 1.1, "0.842252"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, -1.1, -0.90455, "1.05091"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, -0.90455, -0.69375, "1.323+0.305208*x"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, -0.69375, -0.50235, "0.954811+-0.225512*x"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, -0.50235, -0.33035, "0.852159+-0.429856*x"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, -0.33035, -0.15845, "1.19562+0.609825*x"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, -0.15845, 0.01345, "1.06906+-0.188905*x"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, 0.01345, 0.18535, "1.06116+0.398129*x"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, 0.18535, 0.35725, "1.29996+-0.890242*x"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, 0.35725, 0.4932, "0.78804+0.542712*x"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, 0.4932, 0.5932, "0.987219+0.138861*x"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, 0.5932, 0.6932, "1.24541+-0.296389*x"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, 0.6932, 0.7932, "1.58941+-0.792633*x"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, 0.7932, 0.8932, "0.558108+0.507541*x"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, 0.8932, 0.9498, "1.06787+-0.0631697*x"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, 0.9498, 0.9631, "2.79128+-1.87767*x"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, 0.9631, 0.9765, "5.39694+-4.58317*x"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, 0.9765, 0.9899, "-0.68317+1.64327*x"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, 0.9899, 1.0033, "1.35021+-0.410863*x"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, 1.0033, 1.1, "0.941566"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, -1.1, -0.90455, "1.05091"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, -0.90455, -0.69375, "1.32245+0.305082*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, -0.69375, -0.50235, "0.954418+-0.225419*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, -0.50235, -0.33035, "0.851808+-0.429679*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, -0.33035, -0.15845, "1.19513+0.609574*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, -0.15845, 0.01345, "1.06862+-0.188827*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, 0.01345, 0.18535, "1.06073+0.397965*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, 0.18535, 0.35725, "1.29943+-0.889876*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, 0.35725, 0.4932, "0.787715+0.542488*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, 0.4932, 0.5932, "0.986813+0.138804*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, 0.5932, 0.6932, "1.2449+-0.296267*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, 0.6932, 0.7932, "1.58875+-0.792307*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, 0.7932, 0.8932, "0.557878+0.507332*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, 0.8932, 0.9498, "1.06743+-0.0631437*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, 0.9498, 0.9631, "2.79013+-1.8769*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, 0.9631, 0.9765, "5.39472+-4.58128*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, 0.9765, 0.9899, "-0.682889+1.64259*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, 0.9899, 1.0033, "1.34966+-0.410694*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, 1.0033, 1.1, "0.941566"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, -1.1, -0.90455, "1.05091"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, -0.90455, -0.69375, "1.3235+0.305324*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, -0.69375, -0.50235, "0.955175+-0.225598*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, -0.50235, -0.33035, "0.852484+-0.43002*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, -0.33035, -0.15845, "1.19607+0.610057*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, -0.15845, 0.01345, "1.06947+-0.188977*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, 0.01345, 0.18535, "1.06157+0.398281*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, 0.18535, 0.35725, "1.30046+-0.890582*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, 0.35725, 0.4932, "0.78834+0.542919*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, 0.4932, 0.5932, "0.987596+0.138914*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, 0.5932, 0.6932, "1.24588+-0.296502*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, 0.6932, 0.7932, "1.59001+-0.792936*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, 0.7932, 0.8932, "0.558321+0.507734*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, 0.8932, 0.9498, "1.06827+-0.0631938*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, 0.9498, 0.9631, "2.79234+-1.87838*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, 0.9631, 0.9765, "5.399+-4.58491*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, 0.9765, 0.9899, "-0.683431+1.64389*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, 0.9899, 1.0033, "1.35073+-0.41102*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, 1.0033, 1.1, "0.941566"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, -1.1, -0.90455, "0.743801"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, -0.90455, -0.69375, "2.09409+1.48499*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, -0.69375, -0.50235, "1.04481+-0.027487*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, -0.50235, -0.33035, "0.877695+-0.360156*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, -0.33035, -0.15845, "1.24297+0.745568*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, -0.15845, 0.01345, "1.09959+-0.159307*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, 0.01345, 0.18535, "1.09143+0.447742*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, 0.18535, 0.35725, "1.34465+-0.918441*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, 0.35725, 0.4932, "0.803428+0.596526*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, 0.4932, 0.5932, "1.0281+0.140983*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, 0.5932, 0.6932, "1.28198+-0.286989*x"
